	庫房	料號	品名	數量	帳務日期	週	工作日	年
1551	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/18	16	FALSE	2020
1552	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/18	16	FALSE	2020
1553	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/18	16	FALSE	2020
1554	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1555	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1556	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/19	16	FALSE	2020
1557	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/19	16	FALSE	2020
1558	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1559	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1560	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1561	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1562	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/19	16	FALSE	2020
1563	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/20	17	TRUE	2020
1564	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/20	17	TRUE	2020
1565	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/20	17	TRUE	2020
1566	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/20	17	TRUE	2020
1567	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/20	17	TRUE	2020
1568	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/20	17	TRUE	2020
1569	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/21	17	TRUE	2020
1570	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/21	17	TRUE	2020
1571	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/21	17	TRUE	2020
1572	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/21	17	TRUE	2020
1573	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/21	17	TRUE	2020
1574	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/4/21	17	TRUE	2020
1575	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/21	17	TRUE	2020
1576	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/21	17	TRUE	2020
1577	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/21	17	TRUE	2020
1578	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/22	17	TRUE	2020
1579	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/4/22	17	TRUE	2020
1580	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/22	17	TRUE	2020
1581	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/22	17	TRUE	2020
1582	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/22	17	TRUE	2020
1583	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/22	17	TRUE	2020
1584	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/4/22	17	TRUE	2020
1585	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1586	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1587	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1588	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1589	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1590	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/23	17	TRUE	2020
1591	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1592	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/23	17	TRUE	2020
1593	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/23	17	TRUE	2020
1594	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/4/24	17	TRUE	2020
1595	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/24	17	TRUE	2020
1596	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/24	17	TRUE	2020
1597	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	7	2020/4/24	17	TRUE	2020
1598	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1599	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/25	17	FALSE	2020
1600	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1601	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1602	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/25	17	FALSE	2020
1603	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1604	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1605	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/25	17	FALSE	2020
1606	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1607	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/25	17	FALSE	2020
1608	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	4	2020/4/26	17	TRUE	2020
1609	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/26	17	TRUE	2020
1610	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/26	17	TRUE	2020
1611	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/26	17	TRUE	2020
1612	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/26	17	TRUE	2020
1613	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/26	17	TRUE	2020
1614	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/27	18	TRUE	2020
1615	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/27	18	TRUE	2020
1616	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/27	18	TRUE	2020
1617	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/27	18	TRUE	2020
1618	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/27	18	TRUE	2020
1619	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/28	18	TRUE	2020
1620	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/28	18	TRUE	2020
1621	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/28	18	TRUE	2020
1622	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1623	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1624	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/4/29	18	TRUE	2020
1625	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1626	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1627	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1628	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1629	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/29	18	TRUE	2020
1630	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1631	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1632	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1633	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1634	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1635	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/4/30	18	TRUE	2020
1636	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1637	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/4/30	18	TRUE	2020
1638	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/4/30	18	TRUE	2020
1639	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/1	18	FALSE	2020
1640	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/1	18	FALSE	2020
1641	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/1	18	FALSE	2020
1642	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/1	18	FALSE	2020
1643	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/1	18	FALSE	2020
1644	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/1	18	FALSE	2020
1645	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/2	18	FALSE	2020
1646	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/2	18	FALSE	2020
1647	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/2	18	FALSE	2020
1648	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/2	18	FALSE	2020
1649	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/2	18	FALSE	2020
1650	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/2	18	FALSE	2020
1651	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/2	18	FALSE	2020
1652	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/2	18	FALSE	2020
1653	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/3	18	FALSE	2020
1654	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/3	18	FALSE	2020
1655	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/3	18	FALSE	2020
1656	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/3	18	FALSE	2020
1657	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	7	2020/5/3	18	FALSE	2020
1658	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/4	19	FALSE	2020
1659	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/4	19	FALSE	2020
1660	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/5	19	FALSE	2020
1661	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/5	19	FALSE	2020
1662	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/5	19	FALSE	2020
1663	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/5	19	FALSE	2020
1664	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/5	19	FALSE	2020
1665	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/5	19	FALSE	2020
1666	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/6	19	TRUE	2020
1667	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/6	19	TRUE	2020
1668	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/6	19	TRUE	2020
1669	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/6	19	TRUE	2020
1670	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/6	19	TRUE	2020
1671	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/6	19	TRUE	2020
1672	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/7	19	TRUE	2020
1673	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	5	2020/5/7	19	TRUE	2020
1674	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/7	19	TRUE	2020
1675	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/7	19	TRUE	2020
1676	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/7	19	TRUE	2020
1677	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/7	19	TRUE	2020
1678	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/8	19	TRUE	2020
1679	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/8	19	TRUE	2020
1680	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	4	2020/5/8	19	TRUE	2020
1681	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/8	19	TRUE	2020
1682	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/8	19	TRUE	2020
1683	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/8	19	TRUE	2020
1684	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/8	19	TRUE	2020
1685	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/8	19	TRUE	2020
1686	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/9	19	TRUE	2020
1687	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/9	19	TRUE	2020
1688	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/9	19	TRUE	2020
1689	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/9	19	TRUE	2020
1690	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/9	19	TRUE	2020
1691	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/9	19	TRUE	2020
1692	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/10	19	FALSE	2020
1693	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/10	19	FALSE	2020
1694	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/10	19	FALSE	2020
1695	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/10	19	FALSE	2020
1696	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/10	19	FALSE	2020
1697	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/11	20	TRUE	2020
1698	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/11	20	TRUE	2020
1699	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/11	20	TRUE	2020
1700	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/11	20	TRUE	2020
1701	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/12	20	TRUE	2020
1702	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/12	20	TRUE	2020
1703	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/12	20	TRUE	2020
1704	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/12	20	TRUE	2020
1705	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/12	20	TRUE	2020
1706	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	5	2020/5/12	20	TRUE	2020
1707	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/12	20	TRUE	2020
1708	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	4	2020/5/12	20	TRUE	2020
1709	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/13	20	TRUE	2020
1710	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/13	20	TRUE	2020
1711	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/13	20	TRUE	2020
1712	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/13	20	TRUE	2020
1713	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/13	20	TRUE	2020
1714	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	7	2020/5/13	20	TRUE	2020
1715	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/13	20	TRUE	2020
1716	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/14	20	TRUE	2020
1717	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/14	20	TRUE	2020
1718	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/14	20	TRUE	2020
1719	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/14	20	TRUE	2020
1720	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	8	2020/5/15	20	TRUE	2020
1721	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/15	20	TRUE	2020
1722	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/16	20	FALSE	2020
1723	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/16	20	FALSE	2020
1724	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/16	20	FALSE	2020
1725	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/16	20	FALSE	2020
1726	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/16	20	FALSE	2020
1727	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/16	20	FALSE	2020
1728	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/16	20	FALSE	2020
1729	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/17	20	FALSE	2020
1730	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/17	20	FALSE	2020
1731	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/17	20	FALSE	2020
1732	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/17	20	FALSE	2020
1733	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/17	20	FALSE	2020
1734	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	6	2020/5/18	21	TRUE	2020
1735	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/18	21	TRUE	2020
1736	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/18	21	TRUE	2020
1737	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/18	21	TRUE	2020
1738	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/18	21	TRUE	2020
1739	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/18	21	TRUE	2020
1740	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/19	21	TRUE	2020
1741	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/19	21	TRUE	2020
1742	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/20	21	TRUE	2020
1743	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/20	21	TRUE	2020
1744	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/20	21	TRUE	2020
1745	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/20	21	TRUE	2020
1746	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/20	21	TRUE	2020
1747	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/20	21	TRUE	2020
1748	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/22	21	TRUE	2020
1749	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/22	21	TRUE	2020
1750	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/23	21	FALSE	2020
1751	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/23	21	FALSE	2020
1752	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/23	21	FALSE	2020
1753	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/23	21	FALSE	2020
1754	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/23	21	FALSE	2020
1755	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/23	21	FALSE	2020
1756	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/24	21	FALSE	2020
1757	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/25	22	TRUE	2020
1758	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/25	22	TRUE	2020
1759	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	4	2020/5/26	22	TRUE	2020
1760	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/26	22	TRUE	2020
1761	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/26	22	TRUE	2020
1762	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/26	22	TRUE	2020
1763	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/26	22	TRUE	2020
1764	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/27	22	TRUE	2020
1765	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/27	22	TRUE	2020
1766	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/27	22	TRUE	2020
1767	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/27	22	TRUE	2020
1768	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/28	22	TRUE	2020
1769	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/28	22	TRUE	2020
1770	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/29	22	TRUE	2020
1771	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/29	22	TRUE	2020
1772	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/29	22	TRUE	2020
1773	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/29	22	TRUE	2020
1774	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/5/30	22	FALSE	2020
1775	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/30	22	FALSE	2020
1776	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/30	22	FALSE	2020
1777	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/5/30	22	FALSE	2020
1778	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/30	22	FALSE	2020
1779	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/31	22	FALSE	2020
1780	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/5/31	22	FALSE	2020
1781	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/1	23	TRUE	2020
1782	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/2	23	TRUE	2020
1783	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/2	23	TRUE	2020
1784	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/3	23	TRUE	2020
1785	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/6/3	23	TRUE	2020
1786	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/4	23	TRUE	2020
1787	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/5	23	TRUE	2020
1788	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/6	23	FALSE	2020
1789	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/7	23	FALSE	2020
1790	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/7	23	FALSE	2020
1791	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	3	2020/6/7	23	FALSE	2020
1792	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/8	24	TRUE	2020
1793	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/8	24	TRUE	2020
1794	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/9	24	TRUE	2020
1795	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/9	24	TRUE	2020
1796	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/10	24	TRUE	2020
1797	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/10	24	TRUE	2020
1798	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/11	24	TRUE	2020
1799	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/11	24	TRUE	2020
1800	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	7	2020/6/11	24	TRUE	2020
1801	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/11	24	TRUE	2020
1802	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/12	24	TRUE	2020
1803	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/12	24	TRUE	2020
1804	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	2	2020/6/12	24	TRUE	2020
1805	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/12	24	TRUE	2020
1806	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/12	24	TRUE	2020
1807	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/13	24	FALSE	2020
1808	DLN5	A02322259	〞美迪克〞安全性靜脈留置針  22G	1	2020/6/13	24	FALSE	2020
