,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年
5195,5195,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/26,13,TRUE,2020
5196,5196,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/26,13,TRUE,2020
5197,5197,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5198,5198,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5199,5199,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5200,5200,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5201,5201,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/26,13,TRUE,2020
5202,5202,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5203,5203,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5204,5204,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5205,5205,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/26,13,TRUE,2020
5206,5206,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5207,5207,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/27,13,TRUE,2020
5208,5208,DLN5,A00120067,5cc 塑膠注射空針,5,2020/3/27,13,TRUE,2020
5209,5209,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5210,5210,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/27,13,TRUE,2020
5211,5211,DLN5,A00120067,5cc 塑膠注射空針,4,2020/3/27,13,TRUE,2020
5212,5212,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5213,5213,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5214,5214,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5215,5215,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5216,5216,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/27,13,TRUE,2020
5217,5217,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5218,5218,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/27,13,TRUE,2020
5219,5219,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/28,13,FALSE,2020
5220,5220,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/28,13,FALSE,2020
5221,5221,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/28,13,FALSE,2020
5222,5222,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/28,13,FALSE,2020
5223,5223,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/28,13,FALSE,2020
5224,5224,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/28,13,FALSE,2020
5225,5225,DLN5,A00120067,5cc 塑膠注射空針,3,2020/3/28,13,FALSE,2020
5226,5226,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/28,13,FALSE,2020
5227,5227,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/28,13,FALSE,2020
5228,5228,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/28,13,FALSE,2020
5229,5229,DLN5,A00120067,5cc 塑膠注射空針,3,2020/3/28,13,FALSE,2020
5230,5230,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/28,13,FALSE,2020
5231,5231,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5232,5232,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5233,5233,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5234,5234,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/29,13,FALSE,2020
5235,5235,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5236,5236,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5237,5237,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/29,13,FALSE,2020
5238,5238,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5239,5239,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5240,5240,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5241,5241,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5242,5242,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/29,13,FALSE,2020
5243,5243,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/29,13,FALSE,2020
5244,5244,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/30,14,TRUE,2020
5245,5245,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/30,14,TRUE,2020
5246,5246,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/30,14,TRUE,2020
5247,5247,DLN5,A00120067,5cc 塑膠注射空針,3,2020/3/30,14,TRUE,2020
5248,5248,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/30,14,TRUE,2020
5249,5249,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/30,14,TRUE,2020
5250,5250,DLN5,A00120067,5cc 塑膠注射空針,3,2020/3/30,14,TRUE,2020
5251,5251,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/30,14,TRUE,2020
5252,5252,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/30,14,TRUE,2020
5253,5253,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/30,14,TRUE,2020
5254,5254,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/30,14,TRUE,2020
5255,5255,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/30,14,TRUE,2020
5256,5256,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/30,14,TRUE,2020
5257,5257,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/31,14,TRUE,2020
5258,5258,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/31,14,TRUE,2020
5259,5259,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/31,14,TRUE,2020
5260,5260,DLN5,A00120067,5cc 塑膠注射空針,3,2020/3/31,14,TRUE,2020
5261,5261,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/31,14,TRUE,2020
5262,5262,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/31,14,TRUE,2020
5263,5263,DLN5,A00120067,5cc 塑膠注射空針,2,2020/3/31,14,TRUE,2020
5264,5264,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/31,14,TRUE,2020
5265,5265,DLN5,A00120067,5cc 塑膠注射空針,1,2020/3/31,14,TRUE,2020
5266,5266,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/1,14,TRUE,2020
5267,5267,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/1,14,TRUE,2020
5268,5268,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5269,5269,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5270,5270,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5271,5271,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/1,14,TRUE,2020
5272,5272,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5273,5273,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5274,5274,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5275,5275,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/1,14,TRUE,2020
5276,5276,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5277,5277,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5278,5278,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5279,5279,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/1,14,TRUE,2020
5280,5280,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/2,14,TRUE,2020
5281,5281,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/2,14,TRUE,2020
5282,5282,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5283,5283,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5284,5284,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/2,14,TRUE,2020
5285,5285,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5286,5286,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/2,14,TRUE,2020
5287,5287,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5288,5288,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5289,5289,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/2,14,TRUE,2020
5290,5290,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/2,14,TRUE,2020
5291,5291,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5292,5292,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/2,14,TRUE,2020
5293,5293,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/3,14,TRUE,2020
5294,5294,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/3,14,TRUE,2020
5295,5295,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/3,14,TRUE,2020
5296,5296,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/3,14,TRUE,2020
5297,5297,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/3,14,TRUE,2020
5298,5298,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/3,14,TRUE,2020
5299,5299,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/3,14,TRUE,2020
5300,5300,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/3,14,TRUE,2020
5301,5301,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/4,14,FALSE,2020
5302,5302,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/4,14,FALSE,2020
5303,5303,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/4,14,FALSE,2020
5304,5304,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/4,14,FALSE,2020
5305,5305,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/4,14,FALSE,2020
5306,5306,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/4,14,FALSE,2020
5307,5307,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/5,14,FALSE,2020
5308,5308,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/5,14,FALSE,2020
5309,5309,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/5,14,FALSE,2020
5310,5310,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/5,14,FALSE,2020
5311,5311,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/5,14,FALSE,2020
5312,5312,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/5,14,FALSE,2020
5313,5313,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/6,15,FALSE,2020
5314,5314,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/6,15,FALSE,2020
5315,5315,DLN5,A00120067,5cc 塑膠注射空針,5,2020/4/6,15,FALSE,2020
5316,5316,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/6,15,FALSE,2020
5317,5317,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/6,15,FALSE,2020
5318,5318,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/6,15,FALSE,2020
5319,5319,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/6,15,FALSE,2020
5320,5320,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/6,15,FALSE,2020
5321,5321,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/6,15,FALSE,2020
5322,5322,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/6,15,FALSE,2020
5323,5323,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/6,15,FALSE,2020
5324,5324,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/6,15,FALSE,2020
5325,5325,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5326,5326,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5327,5327,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5328,5328,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5329,5329,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5330,5330,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/7,15,TRUE,2020
5331,5331,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5332,5332,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/7,15,TRUE,2020
5333,5333,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5334,5334,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5335,5335,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5336,5336,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5337,5337,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5338,5338,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5339,5339,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/8,15,TRUE,2020
5340,5340,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5341,5341,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5342,5342,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/8,15,TRUE,2020
5343,5343,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/8,15,TRUE,2020
5344,5344,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/8,15,TRUE,2020
5345,5345,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/8,15,TRUE,2020
5346,5346,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/9,15,TRUE,2020
5347,5347,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/9,15,TRUE,2020
5348,5348,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/9,15,TRUE,2020
5349,5349,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/9,15,TRUE,2020
5350,5350,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/9,15,TRUE,2020
5351,5351,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/9,15,TRUE,2020
5352,5352,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/9,15,TRUE,2020
5353,5353,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/9,15,TRUE,2020
5354,5354,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/9,15,TRUE,2020
5355,5355,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/9,15,TRUE,2020
5356,5356,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/9,15,TRUE,2020
5357,5357,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/10,15,TRUE,2020
5358,5358,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5359,5359,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/10,15,TRUE,2020
5360,5360,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5361,5361,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5362,5362,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5363,5363,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/10,15,TRUE,2020
5364,5364,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/10,15,TRUE,2020
5365,5365,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5366,5366,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/10,15,TRUE,2020
5367,5367,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5368,5368,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5369,5369,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5370,5370,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5371,5371,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/10,15,TRUE,2020
5372,5372,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/11,15,FALSE,2020
5373,5373,DLN5,A00120067,5cc 塑膠注射空針,5,2020/4/11,15,FALSE,2020
5374,5374,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5375,5375,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/11,15,FALSE,2020
5376,5376,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/11,15,FALSE,2020
5377,5377,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/11,15,FALSE,2020
5378,5378,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/11,15,FALSE,2020
5379,5379,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5380,5380,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5381,5381,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5382,5382,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5383,5383,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/11,15,FALSE,2020
5384,5384,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5385,5385,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/11,15,FALSE,2020
5386,5386,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5387,5387,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5388,5388,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5389,5389,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/12,15,FALSE,2020
5390,5390,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5391,5391,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/12,15,FALSE,2020
5392,5392,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/12,15,FALSE,2020
5393,5393,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/12,15,FALSE,2020
5394,5394,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/12,15,FALSE,2020
5395,5395,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5396,5396,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5397,5397,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5398,5398,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/12,15,FALSE,2020
5399,5399,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/12,15,FALSE,2020
5400,5400,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/12,15,FALSE,2020
5401,5401,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5402,5402,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5403,5403,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5404,5404,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5405,5405,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5406,5406,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5407,5407,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5408,5408,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/13,16,TRUE,2020
5409,5409,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/13,16,TRUE,2020
5410,5410,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5411,5411,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5412,5412,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5413,5413,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5414,5414,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/13,16,TRUE,2020
5415,5415,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5416,5416,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5417,5417,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5418,5418,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5419,5419,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5420,5420,DLN5,A00120067,5cc 塑膠注射空針,5,2020/4/14,16,TRUE,2020
5421,5421,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/14,16,TRUE,2020
5422,5422,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5423,5423,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/14,16,TRUE,2020
5424,5424,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/14,16,TRUE,2020
5425,5425,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/14,16,TRUE,2020
5426,5426,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/14,16,TRUE,2020
5427,5427,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5428,5428,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5429,5429,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5430,5430,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5431,5431,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/15,16,TRUE,2020
5432,5432,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/15,16,TRUE,2020
5433,5433,DLN5,A00120067,5cc 塑膠注射空針,5,2020/4/15,16,TRUE,2020
5434,5434,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5435,5435,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/15,16,TRUE,2020
5436,5436,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/15,16,TRUE,2020
5437,5437,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5438,5438,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5439,5439,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/15,16,TRUE,2020
5440,5440,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5441,5441,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5442,5442,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/15,16,TRUE,2020
5443,5443,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5444,5444,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5445,5445,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5446,5446,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/16,16,TRUE,2020
5447,5447,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5448,5448,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/16,16,TRUE,2020
5449,5449,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/16,16,TRUE,2020
5450,5450,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/16,16,TRUE,2020
5451,5451,DLN5,A00120067,5cc 塑膠注射空針,4,2020/4/16,16,TRUE,2020
5452,5452,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5453,5453,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/16,16,TRUE,2020
5454,5454,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5455,5455,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5456,5456,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5457,5457,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/16,16,TRUE,2020
5458,5458,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5459,5459,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/16,16,TRUE,2020
5460,5460,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5461,5461,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5462,5462,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5463,5463,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/16,16,TRUE,2020
5464,5464,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5465,5465,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5466,5466,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5467,5467,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5468,5468,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/17,16,TRUE,2020
5469,5469,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5470,5470,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5471,5471,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/17,16,TRUE,2020
5472,5472,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5473,5473,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5474,5474,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5475,5475,DLN5,A00120067,5cc 塑膠注射空針,3,2020/4/17,16,TRUE,2020
5476,5476,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5477,5477,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/17,16,TRUE,2020
5478,5478,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/18,16,FALSE,2020
5479,5479,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/18,16,FALSE,2020
5480,5480,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/18,16,FALSE,2020
5481,5481,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/18,16,FALSE,2020
5482,5482,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/18,16,FALSE,2020
5483,5483,DLN5,A00120067,5cc 塑膠注射空針,1,2020/4/18,16,FALSE,2020
5484,5484,DLN5,A00120067,5cc 塑膠注射空針,2,2020/4/18,16,FALSE,2020
