,庫房,料號,品名,數量,帳務日期,週,工作日,年
690,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/2/29,9,FALSE,2020
691,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/2,10,TRUE,2020
692,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/6,10,TRUE,2020
693,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/6,10,TRUE,2020
694,DLN5,A04800036,靜脈輸液套，附Y加葯管,4,2020/3/7,10,FALSE,2020
695,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/8,10,FALSE,2020
696,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/8,10,FALSE,2020
697,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/8,10,FALSE,2020
698,DLN5,A04800036,靜脈輸液套，附Y加葯管,3,2020/3/8,10,FALSE,2020
699,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/8,10,FALSE,2020
700,DLN5,A04800036,靜脈輸液套，附Y加葯管,3,2020/3/9,11,TRUE,2020
701,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/9,11,TRUE,2020
702,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/9,11,TRUE,2020
703,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/10,11,TRUE,2020
704,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/10,11,TRUE,2020
705,DLN5,A04800036,靜脈輸液套，附Y加葯管,3,2020/3/10,11,TRUE,2020
706,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/11,11,TRUE,2020
707,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/11,11,TRUE,2020
708,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/11,11,TRUE,2020
709,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/11,11,TRUE,2020
710,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/12,11,TRUE,2020
711,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/12,11,TRUE,2020
712,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/12,11,TRUE,2020
713,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/12,11,TRUE,2020
714,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/12,11,TRUE,2020
715,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/13,11,TRUE,2020
716,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/13,11,TRUE,2020
717,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/13,11,TRUE,2020
718,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/14,11,FALSE,2020
719,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/15,11,FALSE,2020
720,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/15,11,FALSE,2020
721,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/15,11,FALSE,2020
722,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/16,12,TRUE,2020
723,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/16,12,TRUE,2020
724,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/16,12,TRUE,2020
725,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/16,12,TRUE,2020
726,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/16,12,TRUE,2020
727,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/17,12,TRUE,2020
728,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/17,12,TRUE,2020
729,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/17,12,TRUE,2020
730,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/17,12,TRUE,2020
731,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/17,12,TRUE,2020
732,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/18,12,TRUE,2020
733,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/19,12,TRUE,2020
734,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/19,12,TRUE,2020
735,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/19,12,TRUE,2020
736,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/19,12,TRUE,2020
737,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/19,12,TRUE,2020
738,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/20,12,TRUE,2020
739,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/21,12,FALSE,2020
740,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/21,12,FALSE,2020
741,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/21,12,FALSE,2020
742,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/21,12,FALSE,2020
743,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/23,13,TRUE,2020
744,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/23,13,TRUE,2020
745,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/24,13,TRUE,2020
746,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/24,13,TRUE,2020
747,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/24,13,TRUE,2020
748,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/25,13,TRUE,2020
749,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/25,13,TRUE,2020
750,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/25,13,TRUE,2020
751,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/25,13,TRUE,2020
752,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/25,13,TRUE,2020
753,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/25,13,TRUE,2020
754,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/26,13,TRUE,2020
755,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/26,13,TRUE,2020
756,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/27,13,TRUE,2020
757,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/27,13,TRUE,2020
758,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/27,13,TRUE,2020
759,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/27,13,TRUE,2020
760,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
761,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/3/29,13,FALSE,2020
762,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
763,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
764,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
765,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
766,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
767,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/29,13,FALSE,2020
768,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/30,14,TRUE,2020
769,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/30,14,TRUE,2020
770,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/30,14,TRUE,2020
771,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/30,14,TRUE,2020
772,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/31,14,TRUE,2020
773,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/3/31,14,TRUE,2020
774,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/1,14,TRUE,2020
775,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/1,14,TRUE,2020
776,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/1,14,TRUE,2020
777,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/1,14,TRUE,2020
778,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/2,14,TRUE,2020
779,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/2,14,TRUE,2020
780,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/2,14,TRUE,2020
781,DLN5,A04800036,靜脈輸液套，附Y加葯管,3,2020/4/2,14,TRUE,2020
782,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/3,14,TRUE,2020
783,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/5,14,FALSE,2020
784,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/6,15,FALSE,2020
785,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/6,15,FALSE,2020
786,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/6,15,FALSE,2020
787,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/6,15,FALSE,2020
788,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/7,15,TRUE,2020
789,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/7,15,TRUE,2020
790,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/8,15,TRUE,2020
791,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/8,15,TRUE,2020
792,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/8,15,TRUE,2020
793,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/8,15,TRUE,2020
794,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/9,15,TRUE,2020
795,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/9,15,TRUE,2020
796,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/9,15,TRUE,2020
797,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/9,15,TRUE,2020
798,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/9,15,TRUE,2020
799,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/10,15,TRUE,2020
800,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/10,15,TRUE,2020
801,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/10,15,TRUE,2020
802,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/10,15,TRUE,2020
803,DLN5,A04800036,靜脈輸液套，附Y加葯管,3,2020/4/10,15,TRUE,2020
804,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/10,15,TRUE,2020
805,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/11,15,FALSE,2020
806,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/11,15,FALSE,2020
807,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/11,15,FALSE,2020
808,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/11,15,FALSE,2020
809,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/11,15,FALSE,2020
810,DLN5,A04800036,靜脈輸液套，附Y加葯管,4,2020/4/12,15,FALSE,2020
811,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/12,15,FALSE,2020
812,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/13,16,TRUE,2020
813,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/13,16,TRUE,2020
814,DLN5,A04800036,靜脈輸液套，附Y加葯管,5,2020/4/13,16,TRUE,2020
815,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/14,16,TRUE,2020
816,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/14,16,TRUE,2020
817,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/14,16,TRUE,2020
818,DLN5,A04800036,靜脈輸液套，附Y加葯管,4,2020/4/14,16,TRUE,2020
819,DLN5,A04800036,靜脈輸液套，附Y加葯管,4,2020/4/15,16,TRUE,2020
820,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/15,16,TRUE,2020
821,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/15,16,TRUE,2020
822,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/15,16,TRUE,2020
823,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/16,16,TRUE,2020
824,DLN5,A04800036,靜脈輸液套，附Y加葯管,4,2020/4/16,16,TRUE,2020
825,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/16,16,TRUE,2020
826,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/16,16,TRUE,2020
827,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/17,16,TRUE,2020
828,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/17,16,TRUE,2020
829,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/18,16,FALSE,2020
830,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/18,16,FALSE,2020
831,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/18,16,FALSE,2020
832,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/19,16,FALSE,2020
833,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/20,17,TRUE,2020
834,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/20,17,TRUE,2020
835,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/21,17,TRUE,2020
836,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/21,17,TRUE,2020
837,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/22,17,TRUE,2020
838,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/22,17,TRUE,2020
839,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/22,17,TRUE,2020
840,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/22,17,TRUE,2020
841,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/23,17,TRUE,2020
842,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/23,17,TRUE,2020
843,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/23,17,TRUE,2020
844,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/23,17,TRUE,2020
845,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/24,17,TRUE,2020
846,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/24,17,TRUE,2020
847,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/24,17,TRUE,2020
848,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/24,17,TRUE,2020
849,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/25,17,FALSE,2020
850,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/25,17,FALSE,2020
851,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/25,17,FALSE,2020
852,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/26,17,TRUE,2020
853,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/26,17,TRUE,2020
854,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/27,18,TRUE,2020
855,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/27,18,TRUE,2020
856,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/27,18,TRUE,2020
857,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/28,18,TRUE,2020
858,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/28,18,TRUE,2020
859,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/29,18,TRUE,2020
860,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/29,18,TRUE,2020
861,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/29,18,TRUE,2020
862,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/29,18,TRUE,2020
863,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/4/29,18,TRUE,2020
864,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/30,18,TRUE,2020
865,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/30,18,TRUE,2020
866,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/4/30,18,TRUE,2020
867,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/1,18,FALSE,2020
868,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/1,18,FALSE,2020
869,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/1,18,FALSE,2020
870,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/2,18,FALSE,2020
871,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/2,18,FALSE,2020
872,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/3,18,FALSE,2020
873,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/4,19,FALSE,2020
874,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/4,19,FALSE,2020
875,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/4,19,FALSE,2020
876,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/4,19,FALSE,2020
877,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/5,19,FALSE,2020
878,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/6,19,TRUE,2020
879,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/6,19,TRUE,2020
880,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/8,19,TRUE,2020
881,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/8,19,TRUE,2020
882,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/8,19,TRUE,2020
883,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/8,19,TRUE,2020
884,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/9,19,TRUE,2020
885,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/9,19,TRUE,2020
886,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/9,19,TRUE,2020
887,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/9,19,TRUE,2020
888,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/10,19,FALSE,2020
889,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/11,20,TRUE,2020
890,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/11,20,TRUE,2020
891,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/11,20,TRUE,2020
892,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/12,20,TRUE,2020
893,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/13,20,TRUE,2020
894,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/13,20,TRUE,2020
895,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/14,20,TRUE,2020
896,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/15,20,TRUE,2020
897,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/15,20,TRUE,2020
898,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/15,20,TRUE,2020
899,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/16,20,FALSE,2020
900,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/16,20,FALSE,2020
901,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/17,20,FALSE,2020
902,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/17,20,FALSE,2020
903,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/19,21,TRUE,2020
904,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/20,21,TRUE,2020
905,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/20,21,TRUE,2020
906,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/21,21,TRUE,2020
907,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/21,21,TRUE,2020
908,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/21,21,TRUE,2020
909,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/22,21,TRUE,2020
910,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/22,21,TRUE,2020
911,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/5/23,21,FALSE,2020
912,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/25,22,TRUE,2020
913,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/25,22,TRUE,2020
914,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/25,22,TRUE,2020
915,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/25,22,TRUE,2020
916,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/25,22,TRUE,2020
917,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/26,22,TRUE,2020
918,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/27,22,TRUE,2020
919,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/28,22,TRUE,2020
920,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/28,22,TRUE,2020
921,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/29,22,TRUE,2020
922,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/29,22,TRUE,2020
923,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/29,22,TRUE,2020
924,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/5/29,22,TRUE,2020
925,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/30,22,FALSE,2020
926,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/30,22,FALSE,2020
927,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/5/31,22,FALSE,2020
928,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/1,23,TRUE,2020
929,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/1,23,TRUE,2020
930,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/2,23,TRUE,2020
931,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/3,23,TRUE,2020
932,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/4,23,TRUE,2020
933,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/5,23,TRUE,2020
934,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/5,23,TRUE,2020
935,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/6,23,FALSE,2020
936,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/6,23,FALSE,2020
937,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/8,24,TRUE,2020
938,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/8,24,TRUE,2020
939,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/8,24,TRUE,2020
940,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/10,24,TRUE,2020
941,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/11,24,TRUE,2020
942,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/11,24,TRUE,2020
943,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/12,24,TRUE,2020
944,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/12,24,TRUE,2020
945,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/12,24,TRUE,2020
946,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/12,24,TRUE,2020
947,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/13,24,FALSE,2020
948,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/14,24,FALSE,2020
949,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/15,25,TRUE,2020
950,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/15,25,TRUE,2020
951,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/16,25,TRUE,2020
952,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/16,25,TRUE,2020
953,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/16,25,TRUE,2020
954,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/16,25,TRUE,2020
955,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/17,25,TRUE,2020
956,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/17,25,TRUE,2020
957,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/18,25,TRUE,2020
958,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/19,25,TRUE,2020
959,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/19,25,TRUE,2020
960,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/19,25,TRUE,2020
961,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/19,25,TRUE,2020
962,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/20,25,FALSE,2020
963,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/20,25,FALSE,2020
964,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/22,26,TRUE,2020
965,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/22,26,TRUE,2020
966,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/22,26,TRUE,2020
967,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/23,26,TRUE,2020
968,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/23,26,TRUE,2020
969,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/23,26,TRUE,2020
970,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/23,26,TRUE,2020
971,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/24,26,TRUE,2020
972,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/24,26,TRUE,2020
973,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/24,26,TRUE,2020
974,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/25,26,FALSE,2020
975,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/26,26,FALSE,2020
976,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/27,26,FALSE,2020
977,DLN5,A04800036,靜脈輸液套，附Y加葯管,1,2020/6/27,26,FALSE,2020
978,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/27,26,FALSE,2020
979,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/28,26,TRUE,2020
980,DLN5,A04800036,靜脈輸液套，附Y加葯管,2,2020/6/28,26,TRUE,2020
