,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年
5893,5893,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/27,13,TRUE,2020
5894,5894,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/27,13,TRUE,2020
5895,5895,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5896,5896,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5897,5897,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5898,5898,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5899,5899,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5900,5900,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/27,13,TRUE,2020
5901,5901,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5902,5902,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5903,5903,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/27,13,TRUE,2020
5904,5904,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/3/27,13,TRUE,2020
5905,5905,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5906,5906,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5907,5907,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/27,13,TRUE,2020
5908,5908,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5909,5909,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/27,13,TRUE,2020
5910,5910,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5911,5911,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/27,13,TRUE,2020
5912,5912,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/28,13,FALSE,2020
5913,5913,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/28,13,FALSE,2020
5914,5914,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/28,13,FALSE,2020
5915,5915,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/28,13,FALSE,2020
5916,5916,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/28,13,FALSE,2020
5917,5917,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/28,13,FALSE,2020
5918,5918,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/28,13,FALSE,2020
5919,5919,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/28,13,FALSE,2020
5920,5920,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/28,13,FALSE,2020
5921,5921,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/28,13,FALSE,2020
5922,5922,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/28,13,FALSE,2020
5923,5923,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/28,13,FALSE,2020
5924,5924,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/28,13,FALSE,2020
5925,5925,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/28,13,FALSE,2020
5926,5926,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5927,5927,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/29,13,FALSE,2020
5928,5928,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5929,5929,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5930,5930,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/29,13,FALSE,2020
5931,5931,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/29,13,FALSE,2020
5932,5932,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5933,5933,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5934,5934,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5935,5935,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5936,5936,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5937,5937,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/29,13,FALSE,2020
5938,5938,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/29,13,FALSE,2020
5939,5939,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/29,13,FALSE,2020
5940,5940,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/29,13,FALSE,2020
5941,5941,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/29,13,FALSE,2020
5942,5942,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/29,13,FALSE,2020
5943,5943,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/29,13,FALSE,2020
5944,5944,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/30,14,TRUE,2020
5945,5945,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5946,5946,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5947,5947,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5948,5948,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5949,5949,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5950,5950,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5951,5951,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5952,5952,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/30,14,TRUE,2020
5953,5953,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5954,5954,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/3/30,14,TRUE,2020
5955,5955,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/30,14,TRUE,2020
5956,5956,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/30,14,TRUE,2020
5957,5957,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/30,14,TRUE,2020
5958,5958,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/30,14,TRUE,2020
5959,5959,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/30,14,TRUE,2020
5960,5960,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5961,5961,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5962,5962,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5963,5963,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/30,14,TRUE,2020
5964,5964,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/31,14,TRUE,2020
5965,5965,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5966,5966,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/31,14,TRUE,2020
5967,5967,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5968,5968,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5969,5969,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/31,14,TRUE,2020
5970,5970,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5971,5971,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5972,5972,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5973,5973,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5974,5974,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/31,14,TRUE,2020
5975,5975,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/31,14,TRUE,2020
5976,5976,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/3/31,14,TRUE,2020
5977,5977,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5978,5978,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5979,5979,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/3/31,14,TRUE,2020
5980,5980,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/3/31,14,TRUE,2020
5981,5981,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5982,5982,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5983,5983,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/3/31,14,TRUE,2020
5984,5984,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/3/31,14,TRUE,2020
5985,5985,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5986,5986,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5987,5987,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/1,14,TRUE,2020
5988,5988,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/1,14,TRUE,2020
5989,5989,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5990,5990,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5991,5991,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5992,5992,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5993,5993,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5994,5994,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5995,5995,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5996,5996,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
5997,5997,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/1,14,TRUE,2020
5998,5998,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/1,14,TRUE,2020
5999,5999,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
6000,6000,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
6001,6001,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/1,14,TRUE,2020
6002,6002,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/1,14,TRUE,2020
6003,6003,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/1,14,TRUE,2020
6004,6004,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/1,14,TRUE,2020
6005,6005,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/1,14,TRUE,2020
6006,6006,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/1,14,TRUE,2020
6007,6007,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/2,14,TRUE,2020
6008,6008,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6009,6009,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6010,6010,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/2,14,TRUE,2020
6011,6011,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6012,6012,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6013,6013,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6014,6014,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/2,14,TRUE,2020
6015,6015,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6016,6016,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/2,14,TRUE,2020
6017,6017,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6018,6018,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/2,14,TRUE,2020
6019,6019,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/4/2,14,TRUE,2020
6020,6020,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6021,6021,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/4/2,14,TRUE,2020
6022,6022,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/2,14,TRUE,2020
6023,6023,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/2,14,TRUE,2020
6024,6024,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/2,14,TRUE,2020
6025,6025,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/2,14,TRUE,2020
6026,6026,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/3,14,TRUE,2020
6027,6027,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/3,14,TRUE,2020
6028,6028,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/3,14,TRUE,2020
6029,6029,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/3,14,TRUE,2020
6030,6030,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/3,14,TRUE,2020
6031,6031,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/3,14,TRUE,2020
6032,6032,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/3,14,TRUE,2020
6033,6033,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/3,14,TRUE,2020
6034,6034,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/3,14,TRUE,2020
6035,6035,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/3,14,TRUE,2020
6036,6036,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/3,14,TRUE,2020
6037,6037,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/3,14,TRUE,2020
6038,6038,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/3,14,TRUE,2020
6039,6039,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/4,14,FALSE,2020
6040,6040,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/4,14,FALSE,2020
6041,6041,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/4,14,FALSE,2020
6042,6042,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/4,14,FALSE,2020
6043,6043,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/4,14,FALSE,2020
6044,6044,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/4,14,FALSE,2020
6045,6045,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/4,14,FALSE,2020
6046,6046,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/4,14,FALSE,2020
6047,6047,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/4,14,FALSE,2020
6048,6048,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/5,14,FALSE,2020
6049,6049,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/5,14,FALSE,2020
6050,6050,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/5,14,FALSE,2020
6051,6051,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/5,14,FALSE,2020
6052,6052,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/5,14,FALSE,2020
6053,6053,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/5,14,FALSE,2020
6054,6054,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/5,14,FALSE,2020
6055,6055,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/5,14,FALSE,2020
6056,6056,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/5,14,FALSE,2020
6057,6057,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6058,6058,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6059,6059,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6060,6060,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/6,15,FALSE,2020
6061,6061,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6062,6062,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6063,6063,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6064,6064,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6065,6065,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/6,15,FALSE,2020
6066,6066,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/6,15,FALSE,2020
6067,6067,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6068,6068,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/6,15,FALSE,2020
6069,6069,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6070,6070,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6071,6071,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6072,6072,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/6,15,FALSE,2020
6073,6073,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6074,6074,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/7,15,TRUE,2020
6075,6075,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6076,6076,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/7,15,TRUE,2020
6077,6077,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6078,6078,DLN5,A00120033,2.5-3cc PVC 注射空針,7,2020/4/7,15,TRUE,2020
6079,6079,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6080,6080,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6081,6081,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6082,6082,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6083,6083,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6084,6084,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/7,15,TRUE,2020
6085,6085,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/7,15,TRUE,2020
6086,6086,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6087,6087,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/7,15,TRUE,2020
6088,6088,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6089,6089,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/7,15,TRUE,2020
6090,6090,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/7,15,TRUE,2020
6091,6091,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/7,15,TRUE,2020
6092,6092,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6093,6093,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6094,6094,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6095,6095,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6096,6096,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6097,6097,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6098,6098,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6099,6099,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6100,6100,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6101,6101,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/8,15,TRUE,2020
6102,6102,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/8,15,TRUE,2020
6103,6103,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/8,15,TRUE,2020
6104,6104,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/8,15,TRUE,2020
6105,6105,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6106,6106,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6107,6107,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6108,6108,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6109,6109,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/8,15,TRUE,2020
6110,6110,DLN5,A00120033,2.5-3cc PVC 注射空針,4,2020/4/8,15,TRUE,2020
6111,6111,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/8,15,TRUE,2020
6112,6112,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/8,15,TRUE,2020
6113,6113,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/8,15,TRUE,2020
6114,6114,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/8,15,TRUE,2020
6115,6115,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6116,6116,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6117,6117,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6118,6118,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/9,15,TRUE,2020
6119,6119,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/4/9,15,TRUE,2020
6120,6120,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6121,6121,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6122,6122,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6123,6123,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6124,6124,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6125,6125,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6126,6126,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6127,6127,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/4/9,15,TRUE,2020
6128,6128,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/4/9,15,TRUE,2020
6129,6129,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6130,6130,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6131,6131,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6132,6132,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6133,6133,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6134,6134,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6135,6135,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6136,6136,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6137,6137,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6138,6138,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6139,6139,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6140,6140,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/9,15,TRUE,2020
6141,6141,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6142,6142,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/9,15,TRUE,2020
6143,6143,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/9,15,TRUE,2020
6144,6144,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/10,15,TRUE,2020
6145,6145,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/10,15,TRUE,2020
6146,6146,DLN5,A00120033,2.5-3cc PVC 注射空針,6,2020/4/10,15,TRUE,2020
6147,6147,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6148,6148,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/10,15,TRUE,2020
6149,6149,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6150,6150,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/10,15,TRUE,2020
6151,6151,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6152,6152,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6153,6153,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6154,6154,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6155,6155,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6156,6156,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6157,6157,DLN5,A00120033,2.5-3cc PVC 注射空針,5,2020/4/10,15,TRUE,2020
6158,6158,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6159,6159,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/10,15,TRUE,2020
6160,6160,DLN5,A00120033,2.5-3cc PVC 注射空針,2,2020/4/10,15,TRUE,2020
6161,6161,DLN5,A00120033,2.5-3cc PVC 注射空針,3,2020/4/10,15,TRUE,2020
6162,6162,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6163,6163,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6164,6164,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
6165,6165,DLN5,A00120033,2.5-3cc PVC 注射空針,1,2020/4/10,15,TRUE,2020
