,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年
2861,2861,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/28,13,FALSE,2020
2862,2862,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/28,13,FALSE,2020
2863,2863,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2864,2864,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2865,2865,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2866,2866,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2867,2867,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2868,2868,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2869,2869,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/29,13,FALSE,2020
2870,2870,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2871,2871,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2872,2872,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2873,2873,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2874,2874,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2875,2875,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2876,2876,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2877,2877,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2878,2878,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/30,14,TRUE,2020
2879,2879,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/31,14,TRUE,2020
2880,2880,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/31,14,TRUE,2020
2881,2881,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/31,14,TRUE,2020
2882,2882,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/31,14,TRUE,2020
2883,2883,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/31,14,TRUE,2020
2884,2884,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/3/31,14,TRUE,2020
2885,2885,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2886,2886,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2887,2887,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2888,2888,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2889,2889,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2890,2890,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2891,2891,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2892,2892,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2893,2893,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2894,2894,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2895,2895,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/1,14,TRUE,2020
2896,2896,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2,2020/4/1,14,TRUE,2020
2897,2897,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/2,14,TRUE,2020
2898,2898,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/2,14,TRUE,2020
2899,2899,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/2,14,TRUE,2020
2900,2900,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/2,14,TRUE,2020
2901,2901,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/2,14,TRUE,2020
2902,2902,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/3,14,TRUE,2020
2903,2903,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/3,14,TRUE,2020
2904,2904,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/3,14,TRUE,2020
2905,2905,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/4,14,FALSE,2020
2906,2906,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/4,14,FALSE,2020
2907,2907,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/4,14,FALSE,2020
2908,2908,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2909,2909,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2910,2910,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2911,2911,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2912,2912,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2913,2913,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2914,2914,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/5,14,FALSE,2020
2915,2915,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2916,2916,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2917,2917,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2918,2918,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2919,2919,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2920,2920,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2921,2921,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2922,2922,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2923,2923,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/6,15,FALSE,2020
2924,2924,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2925,2925,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2926,2926,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2927,2927,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2928,2928,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2929,2929,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2930,2930,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2931,2931,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2932,2932,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2933,2933,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/7,15,TRUE,2020
2934,2934,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2935,2935,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2936,2936,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2937,2937,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2938,2938,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2939,2939,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2940,2940,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2941,2941,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2942,2942,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2943,2943,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/8,15,TRUE,2020
2944,2944,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2945,2945,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2946,2946,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2947,2947,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2948,2948,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2949,2949,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2950,2950,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2951,2951,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2952,2952,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2953,2953,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2954,2954,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2955,2955,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2956,2956,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2957,2957,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/9,15,TRUE,2020
2958,2958,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2959,2959,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2960,2960,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2961,2961,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2962,2962,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2963,2963,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2964,2964,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2965,2965,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2966,2966,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2967,2967,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2968,2968,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2,2020/4/10,15,TRUE,2020
2969,2969,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2970,2970,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2971,2971,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2972,2972,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/10,15,TRUE,2020
2973,2973,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/11,15,FALSE,2020
2974,2974,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/11,15,FALSE,2020
2975,2975,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/11,15,FALSE,2020
2976,2976,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/12,15,FALSE,2020
2977,2977,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/12,15,FALSE,2020
2978,2978,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/12,15,FALSE,2020
2979,2979,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/12,15,FALSE,2020
2980,2980,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/12,15,FALSE,2020
2981,2981,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/12,15,FALSE,2020
2982,2982,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2983,2983,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2984,2984,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2985,2985,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2986,2986,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2987,2987,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2988,2988,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2989,2989,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2990,2990,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2991,2991,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2992,2992,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2993,2993,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2994,2994,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/13,16,TRUE,2020
2995,2995,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
2996,2996,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
2997,2997,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
2998,2998,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
2999,2999,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
3000,3000,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
3001,3001,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
3002,3002,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2,2020/4/14,16,TRUE,2020
3003,3003,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
3004,3004,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
3005,3005,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/14,16,TRUE,2020
3006,3006,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2,2020/4/15,16,TRUE,2020
3007,3007,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3008,3008,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3009,3009,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3010,3010,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3011,3011,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3012,3012,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2,2020/4/15,16,TRUE,2020
3013,3013,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3014,3014,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3015,3015,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3016,3016,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3017,3017,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3018,3018,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/15,16,TRUE,2020
3019,3019,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3020,3020,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3021,3021,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3022,3022,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3023,3023,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3024,3024,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3025,3025,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/16,16,TRUE,2020
3026,3026,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3027,3027,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3028,3028,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3029,3029,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3030,3030,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3031,3031,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3032,3032,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3033,3033,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3034,3034,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3035,3035,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/17,16,TRUE,2020
3036,3036,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/18,16,FALSE,2020
3037,3037,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/18,16,FALSE,2020
3038,3038,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/18,16,FALSE,2020
3039,3039,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/18,16,FALSE,2020
3040,3040,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/18,16,FALSE,2020
3041,3041,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3042,3042,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3043,3043,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3044,3044,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3045,3045,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3046,3046,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3047,3047,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/19,16,FALSE,2020
3048,3048,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3049,3049,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3050,3050,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3051,3051,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3052,3052,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3053,3053,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3054,3054,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3055,3055,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/20,17,TRUE,2020
3056,3056,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3057,3057,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3058,3058,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3059,3059,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3060,3060,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3061,3061,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3062,3062,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3063,3063,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3064,3064,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3065,3065,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/21,17,TRUE,2020
3066,3066,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3067,3067,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3068,3068,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3069,3069,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3070,3070,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3071,3071,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3072,3072,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3073,3073,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3074,3074,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3075,3075,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3076,3076,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3077,3077,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3078,3078,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/22,17,TRUE,2020
3079,3079,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3080,3080,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3081,3081,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3082,3082,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3083,3083,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3084,3084,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3085,3085,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3086,3086,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3087,3087,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3088,3088,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3089,3089,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/23,17,TRUE,2020
3090,3090,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/24,17,TRUE,2020
3091,3091,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/24,17,TRUE,2020
3092,3092,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/24,17,TRUE,2020
3093,3093,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/24,17,TRUE,2020
3094,3094,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/24,17,TRUE,2020
3095,3095,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/24,17,TRUE,2020
3096,3096,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3097,3097,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3098,3098,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3099,3099,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3100,3100,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3101,3101,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3102,3102,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/25,17,FALSE,2020
3103,3103,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/26,17,TRUE,2020
3104,3104,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1,2020/4/26,17,TRUE,2020
