,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數
193,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-14,True,41,2021,4.0,3.0
194,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-15,True,41,2021,4.0,3.0
195,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021-10-15,True,41,2021,4.0,3.0
196,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021-10-15,True,41,2021,4.0,3.0
197,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-20,True,42,2021,5.0,2.0
198,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-22,True,42,2021,5.0,2.0
199,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-22,True,42,2021,5.0,2.0
200,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-22,True,42,2021,5.0,2.0
201,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-22,True,42,2021,5.0,2.0
202,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-25,True,43,2021,5.0,2.0
203,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-10-28,True,43,2021,5.0,2.0
204,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-01,True,44,2021,5.0,2.0
205,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-03,True,44,2021,5.0,2.0
206,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-05,True,44,2021,5.0,2.0
207,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-06,False,44,2021,5.0,2.0
208,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-09,True,45,2021,5.0,2.0
209,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-10,True,45,2021,5.0,2.0
210,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-12,True,45,2021,5.0,2.0
211,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-15,True,46,2021,5.0,2.0
212,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-15,True,46,2021,5.0,2.0
213,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-17,True,46,2021,5.0,2.0
214,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-19,True,46,2021,5.0,2.0
215,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-20,False,46,2021,5.0,2.0
216,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-22,True,47,2021,5.0,2.0
217,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-11-29,True,48,2021,5.0,2.0
218,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-02,True,48,2021,5.0,2.0
219,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-03,True,48,2021,5.0,2.0
220,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-03,True,48,2021,5.0,2.0
221,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-03,True,48,2021,5.0,2.0
222,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021-12-07,True,49,2021,5.0,2.0
223,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-08,True,49,2021,5.0,2.0
224,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-09,True,49,2021,5.0,2.0
225,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-10,True,49,2021,5.0,2.0
226,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-13,True,50,2021,5.0,2.0
227,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-13,True,50,2021,5.0,2.0
228,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-16,True,50,2021,5.0,2.0
229,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-16,True,50,2021,5.0,2.0
230,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-17,True,50,2021,5.0,2.0
231,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-17,True,50,2021,5.0,2.0
232,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-22,True,51,2021,5.0,2.0
233,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021-12-23,True,51,2021,5.0,2.0
234,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-24,True,51,2021,5.0,2.0
235,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-24,True,51,2021,5.0,2.0
236,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-27,True,52,2021,4.0,2.0
237,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-28,True,52,2021,4.0,2.0
238,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-29,True,52,2021,4.0,2.0
239,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-29,True,52,2021,4.0,2.0
240,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-30,True,52,2021,4.0,2.0
241,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021-12-30,True,52,2021,4.0,2.0
242,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/6,True,1,2022,5.0,2.0
243,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/7,True,1,2022,5.0,2.0
244,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/7,True,1,2022,5.0,2.0
245,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/1/10,True,2,2022,5.0,2.0
246,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/10,True,2,2022,5.0,2.0
247,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/12,True,2,2022,5.0,2.0
248,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/14,True,2,2022,5.0,2.0
249,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/14,True,2,2022,5.0,2.0
250,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/14,True,2,2022,5.0,2.0
251,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/14,True,2,2022,5.0,2.0
252,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/17,True,3,2022,5.0,2.0
253,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/18,True,3,2022,5.0,2.0
254,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/19,True,3,2022,5.0,2.0
255,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/19,True,3,2022,5.0,2.0
256,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/20,True,3,2022,5.0,2.0
257,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/21,True,3,2022,5.0,2.0
258,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/1/21,True,3,2022,5.0,2.0
259,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/21,True,3,2022,5.0,2.0
260,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/21,True,3,2022,5.0,2.0
261,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/24,True,4,2022,5.0,2.0
262,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/1/26,True,4,2022,5.0,2.0
263,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/10,True,6,2022,5.0,2.0
264,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/11,True,6,2022,5.0,2.0
265,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/11,True,6,2022,5.0,2.0
266,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/11,True,6,2022,5.0,2.0
267,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/11,True,6,2022,5.0,2.0
268,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/7,True,6,2022,5.0,2.0
269,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/7,True,6,2022,5.0,2.0
270,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/7,True,6,2022,5.0,2.0
271,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/8,True,6,2022,5.0,2.0
272,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/9,True,6,2022,5.0,2.0
273,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/9,True,6,2022,5.0,2.0
274,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/14,True,7,2022,5.0,2.0
275,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/16,True,7,2022,5.0,2.0
276,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/18,True,7,2022,5.0,2.0
277,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/18,True,7,2022,5.0,2.0
278,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/18,True,7,2022,5.0,2.0
279,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/18,True,7,2022,5.0,2.0
280,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/2/21,True,8,2022,5.0,2.0
281,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/1,True,9,2022,4.0,3.0
282,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/2,True,9,2022,4.0,3.0
283,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/3,True,9,2022,4.0,3.0
284,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/4,True,9,2022,4.0,3.0
285,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/4,True,9,2022,4.0,3.0
286,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/4,True,9,2022,4.0,3.0
287,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/10,True,10,2022,5.0,2.0
288,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/10,True,10,2022,5.0,2.0
289,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/11,True,10,2022,5.0,2.0
290,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/11,True,10,2022,5.0,2.0
291,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/11,True,10,2022,5.0,2.0
292,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/11,True,10,2022,5.0,2.0
293,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/7,True,10,2022,5.0,2.0
294,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/7,True,10,2022,5.0,2.0
295,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/9,True,10,2022,5.0,2.0
296,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/15,True,11,2022,5.0,2.0
297,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/18,True,11,2022,5.0,2.0
298,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/21,True,12,2022,5.0,2.0
299,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/21,True,12,2022,5.0,2.0
300,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/25,True,12,2022,5.0,2.0
301,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/25,True,12,2022,5.0,2.0
302,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/25,True,12,2022,5.0,2.0
303,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/28,True,13,2022,5.0,2.0
304,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/29,True,13,2022,5.0,2.0
305,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/30,True,13,2022,5.0,2.0
306,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/3/31,True,13,2022,5.0,2.0
307,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/1,True,13,2022,5.0,2.0
308,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/1,True,13,2022,5.0,2.0
309,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/1,True,13,2022,5.0,2.0
310,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/1,True,13,2022,5.0,2.0
311,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/1,True,13,2022,5.0,2.0
312,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/7,True,14,2022,3.0,4.0
313,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/8,True,14,2022,3.0,4.0
314,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/11,True,15,2022,5.0,2.0
315,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/4/13,True,15,2022,5.0,2.0
316,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/15,True,15,2022,5.0,2.0
317,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/15,True,15,2022,5.0,2.0
318,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/18,True,16,2022,5.0,2.0
319,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/19,True,16,2022,5.0,2.0
320,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/21,True,16,2022,5.0,2.0
321,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/21,True,16,2022,5.0,2.0
322,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/22,True,16,2022,5.0,2.0
323,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/22,True,16,2022,5.0,2.0
324,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/22,True,16,2022,5.0,2.0
325,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/25,True,17,2022,5.0,2.0
326,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/27,True,17,2022,5.0,2.0
327,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/27,True,17,2022,5.0,2.0
328,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/29,True,17,2022,5.0,2.0
329,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/29,True,17,2022,5.0,2.0
330,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/4/29,True,17,2022,5.0,2.0
331,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/5,True,18,2022,5.0,2.0
332,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/5,True,18,2022,5.0,2.0
333,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/6,True,18,2022,5.0,2.0
334,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/6,True,18,2022,5.0,2.0
335,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/5/6,True,18,2022,5.0,2.0
336,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/6,True,18,2022,5.0,2.0
337,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/10,True,19,2022,5.0,2.0
338,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/10,True,19,2022,5.0,2.0
339,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/12,True,19,2022,5.0,2.0
340,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/12,True,19,2022,5.0,2.0
341,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/12,True,19,2022,5.0,2.0
342,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/13,True,19,2022,5.0,2.0
343,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/13,True,19,2022,5.0,2.0
344,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/13,True,19,2022,5.0,2.0
345,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/9,True,19,2022,5.0,2.0
346,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/18,True,20,2022,5.0,2.0
347,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/19,True,20,2022,5.0,2.0
348,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/20,True,20,2022,5.0,2.0
349,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/20,True,20,2022,5.0,2.0
350,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/26,True,21,2022,5.0,2.0
351,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/28,False,21,2022,5.0,2.0
352,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/30,True,22,2022,4.0,3.0
353,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/30,True,22,2022,4.0,3.0
354,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/5/31,True,22,2022,4.0,3.0
355,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/2,True,22,2022,4.0,3.0
356,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/2,True,22,2022,4.0,3.0
357,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/5,False,22,2022,4.0,3.0
358,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/12,False,23,2022,5.0,2.0
359,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/6,True,23,2022,5.0,2.0
360,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/16,True,24,2022,5.0,2.0
361,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/6/19,False,24,2022,5.0,2.0
362,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/20,True,25,2022,5.0,2.0
363,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/6/23,True,25,2022,5.0,2.0
364,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/4,True,27,2022,5.0,2.0
365,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/12,True,28,2022,5.0,2.0
366,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/17,False,28,2022,5.0,2.0
367,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/7/21,True,29,2022,5.0,2.0
368,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/25,True,30,2022,5.0,2.0
369,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/26,True,30,2022,5.0,2.0
370,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/28,True,30,2022,5.0,2.0
371,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/29,True,30,2022,5.0,2.0
372,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/29,True,30,2022,5.0,2.0
373,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/7/30,False,30,2022,5.0,2.0
374,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/2,True,31,2022,5.0,2.0
375,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022/8/3,True,31,2022,5.0,2.0
376,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/4,True,31,2022,5.0,2.0
377,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/5,True,31,2022,5.0,2.0
378,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/10,True,32,2022,5.0,2.0
379,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/15,True,33,2022,5.0,2.0
380,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/16,True,33,2022,5.0,2.0
381,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/19,True,33,2022,5.0,2.0
382,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/22,True,34,2022,5.0,2.0
383,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/23,True,34,2022,5.0,2.0
384,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/25,True,34,2022,5.0,2.0
385,DLN5,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022/8/26,True,34,2022,5.0,2.0
