2021/10/6,40,2021,35
2021/10/7,40,2021,38
2021/10/8,40,2021,34
2021/10/9,40,2021,28
2021/10/10,40,2021,21
2021/10/11,41,2021,21
2021/10/12,41,2021,19
2021/10/13,41,2021,26
2021/10/14,41,2021,32
2021/10/15,41,2021,33
2021/10/16,41,2021,25
2021/10/17,41,2021,20
2021/10/18,42,2021,20
2021/10/19,42,2021,25
2021/10/20,42,2021,32
2021/10/21,42,2021,30
2021/10/22,42,2021,30
2021/10/23,42,2021,24
2021/10/24,42,2021,21
2021/10/25,43,2021,26
2021/10/26,43,2021,30
2021/10/27,43,2021,33
2021/10/28,43,2021,38
2021/10/29,43,2021,40
2021/10/30,43,2021,35
2021/10/31,43,2021,36
2021/11/1,44,2021,36
2021/11/2,44,2021,33
2021/11/3,44,2021,34
2021/11/4,44,2021,39
2021/11/5,44,2021,39
2021/11/6,44,2021,33
2021/11/7,44,2021,33
2021/11/8,45,2021,40
2021/11/9,45,2021,43
2021/11/10,45,2021,44
2021/11/11,45,2021,43
2021/11/12,45,2021,43
2021/11/13,45,2021,37
2021/11/14,45,2021,29
2021/11/15,46,2021,33
2021/11/16,46,2021,31
2021/11/17,46,2021,33
2021/11/18,46,2021,35
2021/11/19,46,2021,35
2021/11/20,46,2021,33
2021/11/21,46,2021,33
2021/11/22,47,2021,36
2021/11/23,47,2021,40
2021/11/24,47,2021,41
2021/11/25,47,2021,37
2021/11/26,47,2021,35
2021/11/27,47,2021,34
2021/11/28,47,2021,36
2021/11/29,48,2021,36
2021/11/30,48,2021,31
2021/12/1,48,2021,30
2021/12/2,48,2021,29
2021/12/3,48,2021,28
2021/12/4,48,2021,25
2021/12/5,48,2021,27
2021/12/6,49,2021,26
2021/12/7,49,2021,30
2021/12/8,49,2021,28
2021/12/9,49,2021,29
2021/12/10,49,2021,31
2021/12/11,49,2021,29
2021/12/12,49,2021,25
2021/12/13,50,2021,29
2021/12/14,50,2021,34
2021/12/15,50,2021,37
2021/12/16,50,2021,39
2021/12/17,50,2021,39
2021/12/18,50,2021,32
2021/12/19,50,2021,24
2021/12/20,51,2021,30
2021/12/21,51,2021,36
2021/12/22,51,2021,37
2021/12/23,51,2021,38
2021/12/24,51,2021,37
2021/12/25,51,2021,33
2021/12/26,51,2021,29
2021/12/27,52,2021,37
2021/12/28,52,2021,40
2021/12/29,52,2021,43
2021/12/30,52,2021,44
2021/12/31,52,2021,39
